zip_code,das_type_hd,das_type_sp
36051,DAS_REMOTE,DAS_EXTENDED
36052,DAS_EXTENDED,DAS_EXTENDED
36064,DAS_EXTENDED,DAS_EXTENDED
36067,DAS,DAS
36069,DAS_EXTENDED,
36071,DAS_EXTENDED,DAS_EXTENDED
36075,,DAS_EXTENDED
36078,DAS,DAS
36079,DAS_EXTENDED,DAS_EXTENDED
36081,DAS,DAS
36083,DAS_EXTENDED,DAS_EXTENDED
36091,DAS_REMOTE,DAS_EXTENDED
36092,DAS,DAS
36093,DAS,DAS
36105,DAS,
36250,DAS,DAS
36251,DAS_EXTENDED,DAS_EXTENDED
36255,DAS_EXTENDED,
36256,,DAS_EXTENDED
36260,DAS,DAS
36262,,DAS_EXTENDED
36264,DAS_EXTENDED,DAS_EXTENDED
36265,DAS,DAS
36266,DAS_REMOTE,
36268,DAS,DAS
36271,DAS,DAS
36272,DAS_EXTENDED,DAS_EXTENDED
36273,DAS_REMOTE,DAS_EXTENDED
36274,DAS_EXTENDED,DAS_EXTENDED
36277,DAS,DAS
36278,DAS_EXTENDED,DAS_EXTENDED
36279,,DAS_EXTENDED
36280,DAS_REMOTE,DAS_EXTENDED
36301,DAS,DAS
36305,DAS,
36310,,DAS_EXTENDED
36311,DAS_EXTENDED,DAS_EXTENDED
36312,DAS,DAS
36316,DAS_EXTENDED,DAS_EXTENDED
36318,,DAS_EXTENDED
36319,DAS_EXTENDED,
36320,,DAS_EXTENDED
36321,DAS,
36322,DAS,DAS
36323,DAS_EXTENDED,DAS_EXTENDED
36330,DAS,DAS
36340,DAS,DAS
36343,DAS_REMOTE,DAS_EXTENDED
36344,DAS_EXTENDED,DAS_EXTENDED
36345,DAS,DAS
36346,,DAS_EXTENDED
36350,,DAS
36351,DAS_EXTENDED,DAS_EXTENDED
36352,DAS,DAS
36360,DAS,DAS
36370,DAS,
36374,DAS_EXTENDED,
36375,DAS_EXTENDED,DAS_EXTENDED
36401,DAS_EXTENDED,DAS_EXTENDED
36420,DAS,DAS
36421,DAS_EXTENDED,DAS_EXTENDED
36425,,DAS_EXTENDED
36426,DAS,DAS
36435,DAS_REMOTE,
36441,DAS_EXTENDED,DAS_EXTENDED
36442,DAS_REMOTE,
36451,DAS_EXTENDED,DAS_EXTENDED
36453,DAS_EXTENDED,DAS_EXTENDED
36460,DAS,DAS
36467,DAS_EXTENDED,DAS_EXTENDED
36474,DAS_EXTENDED,DAS_EXTENDED
36475,DAS_EXTENDED,
36477,DAS_EXTENDED,DAS_EXTENDED
36482,,DAS_EXTENDED
36502,DAS,DAS
36507,DAS_EXTENDED,DAS_EXTENDED
36509,DAS,DAS
36511,,DAS_EXTENDED
36518,DAS_REMOTE,DAS_EXTENDED
36521,DAS_EXTENDED,
36522,DAS_EXTENDED,
36523,DAS,DAS
36524,,DAS_EXTENDED
36528,DAS,DAS
36530,,DAS_EXTENDED
36541,DAS_EXTENDED,
36542,DAS,DAS
36544,DAS,DAS
36545,DAS_EXTENDED,DAS_EXTENDED
36548,,DAS_EXTENDED
36549,DAS,DAS
36551,DAS_EXTENDED,DAS_EXTENDED
36553,DAS_REMOTE,DAS_EXTENDED
36558,DAS_REMOTE,DAS_EXTENDED
36561,DAS,DAS
36562,DAS_EXTENDED,
36567,DAS,DAS
36569,DAS_EXTENDED,DAS_EXTENDED
36571,DAS,DAS
36572,,DAS
36574,DAS,DAS
36576,DAS,DAS
36578,,DAS
36579,DAS_REMOTE,DAS_EXTENDED
36580,DAS,DAS
36584,,DAS_EXTENDED
36587,DAS,DAS
36613,,DAS
36701,DAS,DAS
36703,DAS,
36726,DAS_EXTENDED,
36728,,DAS_EXTENDED
36732,DAS,DAS
36742,,DAS_EXTENDED
36744,DAS_EXTENDED,DAS_EXTENDED
36748,DAS_EXTENDED,DAS_EXTENDED
36750,DAS_EXTENDED,DAS_EXTENDED
36752,DAS_REMOTE,DAS_EXTENDED
36756,DAS_REMOTE,DAS_EXTENDED
36759,DAS_EXTENDED,DAS_EXTENDED
36763,,DAS_EXTENDED
36767,DAS_REMOTE,
36782,DAS_EXTENDED,DAS_EXTENDED
36783,,DAS_EXTENDED
36784,,DAS_EXTENDED
36793,,DAS_EXTENDED
36804,DAS,DAS
36850,DAS_EXTENDED,DAS_EXTENDED
36852,,DAS_EXTENDED
36853,DAS_EXTENDED,DAS_EXTENDED
36854,DAS_EXTENDED,DAS_EXTENDED
36855,,DAS_EXTENDED
36856,DAS,DAS
36858,,DAS_EXTENDED
36860,DAS_REMOTE,
36861,DAS_EXTENDED,DAS_EXTENDED
36862,DAS_EXTENDED,DAS_EXTENDED
36863,DAS_EXTENDED,DAS_EXTENDED
36866,DAS_EXTENDED,DAS_EXTENDED
36867,DAS,DAS
36869,DAS_EXTENDED,DAS_EXTENDED
36870,DAS,DAS
36871,,DAS_EXTENDED
36874,DAS_EXTENDED,DAS_EXTENDED
36875,DAS_EXTENDED,DAS_EXTENDED
36877,DAS_EXTENDED,DAS_EXTENDED
36879,DAS_EXTENDED,DAS_EXTENDED
36904,DAS_EXTENDED,DAS_EXTENDED
36907,DAS_EXTENDED,DAS_EXTENDED
36908,DAS_REMOTE,DAS_EXTENDED
36913,,DAS_EXTENDED
36916,,DAS_EXTENDED
36922,,DAS_EXTENDED
37010,,DAS_EXTENDED
37012,DAS_REMOTE,
37014,,DAS
37015,DAS,DAS
37018,DAS_EXTENDED,DAS_EXTENDED
37020,DAS_EXTENDED,DAS_EXTENDED
37022,,DAS_EXTENDED
37023,,DAS_EXTENDED
37025,DAS_EXTENDED,DAS_EXTENDED
37026,DAS_EXTENDED,DAS_EXTENDED
37029,DAS,DAS
37030,DAS,DAS
37031,DAS,DAS
37032,DAS_EXTENDED,DAS_EXTENDED
37033,DAS_EXTENDED,DAS_EXTENDED
37034,DAS,DAS
37035,DAS,DAS
37036,DAS_EXTENDED,DAS_EXTENDED
37037,DAS,DAS
37040,DAS,
37046,DAS,DAS
37047,DAS_EXTENDED,DAS_EXTENDED
37048,DAS,DAS
37049,DAS_EXTENDED,DAS_EXTENDED
37050,DAS_EXTENDED,DAS_EXTENDED
37051,DAS_EXTENDED,DAS_EXTENDED
37052,DAS_EXTENDED,DAS_EXTENDED
37055,DAS,DAS
37058,DAS_REMOTE,DAS_EXTENDED
37059,DAS_EXTENDED,
37060,DAS_EXTENDED,DAS_EXTENDED
37061,DAS_EXTENDED,DAS_EXTENDED
37062,DAS,DAS
37073,DAS,DAS
37074,DAS,DAS
37078,DAS_EXTENDED,DAS_EXTENDED
37079,DAS_EXTENDED,DAS_EXTENDED
37080,DAS,DAS
37082,DAS_EXTENDED,DAS_EXTENDED
37083,DAS_EXTENDED,DAS_EXTENDED
37085,DAS,DAS
37090,DAS,DAS
37091,DAS,DAS
37095,DAS_EXTENDED,DAS_EXTENDED
37096,DAS_REMOTE,DAS_EXTENDED
37097,DAS_REMOTE,DAS_EXTENDED
37098,DAS_EXTENDED,DAS_EXTENDED
37101,DAS_EXTENDED,DAS_EXTENDED
37110,DAS,DAS
37118,DAS_EXTENDED,
37134,,DAS_EXTENDED
37137,DAS_EXTENDED,DAS_EXTENDED
37142,DAS_EXTENDED,DAS_EXTENDED
37143,DAS,
37144,DAS_REMOTE,DAS_EXTENDED
37145,DAS_REMOTE,
37146,DAS,DAS
37148,DAS,DAS
37149,,DAS_EXTENDED
37150,DAS_REMOTE,DAS_EXTENDED
37151,DAS_EXTENDED,
37153,DAS,DAS
37160,DAS,DAS
37166,DAS,DAS
37171,DAS_EXTENDED,DAS_EXTENDED
37172,DAS,DAS
37178,DAS_REMOTE,
37179,DAS,
37180,DAS,DAS
37181,DAS_EXTENDED,
37183,DAS_EXTENDED,DAS_EXTENDED
37184,DAS_EXTENDED,DAS_EXTENDED
37185,DAS_EXTENDED,DAS_EXTENDED
37186,DAS_EXTENDED,DAS_EXTENDED
37187,DAS,DAS
37188,DAS,DAS
37189,DAS,
37190,DAS_EXTENDED,DAS_EXTENDED
37191,DAS_EXTENDED,DAS_EXTENDED
37301,DAS_REMOTE,
37303,DAS,DAS
37305,DAS_EXTENDED,
37306,DAS_EXTENDED,
37307,DAS_EXTENDED,DAS_EXTENDED
37308,DAS_REMOTE,DAS_EXTENDED
37309,DAS_REMOTE,DAS_EXTENDED
37310,DAS_EXTENDED,DAS_EXTENDED
37318,DAS,DAS
37321,DAS,DAS
37322,DAS_EXTENDED,DAS_EXTENDED
37323,DAS,DAS
37324,DAS_EXTENDED,DAS_EXTENDED
37325,DAS_REMOTE,
37327,DAS_EXTENDED,DAS_EXTENDED
37329,DAS_EXTENDED,DAS_EXTENDED
37330,DAS_EXTENDED,DAS_EXTENDED
37331,DAS,DAS
37332,DAS_REMOTE,DAS_EXTENDED
37334,DAS_EXTENDED,DAS_EXTENDED
37336,DAS,
37337,DAS_REMOTE,DAS_EXTENDED
37338,DAS_EXTENDED,DAS_EXTENDED
37339,DAS_EXTENDED,DAS_EXTENDED
37340,,DAS_EXTENDED
37341,DAS,DAS
37342,DAS_EXTENDED,DAS_EXTENDED
37347,DAS_EXTENDED,DAS_EXTENDED
37352,DAS,DAS
37353,DAS_EXTENDED,DAS_EXTENDED
37354,DAS,DAS
37355,DAS,DAS
37356,DAS_EXTENDED,DAS_EXTENDED
37357,DAS_EXTENDED,DAS_EXTENDED
37359,,DAS_EXTENDED
37360,DAS_EXTENDED,DAS_EXTENDED
37361,DAS_EXTENDED,
37362,DAS_EXTENDED,DAS_EXTENDED
37366,DAS_EXTENDED,
37367,DAS_REMOTE,DAS_EXTENDED
37369,,DAS_EXTENDED
37370,DAS_EXTENDED,DAS_EXTENDED
37373,DAS,DAS
37374,,DAS_EXTENDED
37375,DAS_EXTENDED,
37377,DAS,DAS
37379,DAS,DAS
37380,DAS_EXTENDED,DAS_EXTENDED
37381,DAS_EXTENDED,DAS_EXTENDED
37385,DAS_REMOTE,DAS_EXTENDED
37387,DAS_REMOTE,DAS_EXTENDED
37388,DAS,DAS
37391,DAS_REMOTE,DAS_EXTENDED
37397,DAS_EXTENDED,DAS_EXTENDED
37398,DAS,DAS
37419,DAS,DAS
37604,DAS_EXTENDED,
37616,DAS,DAS
37617,DAS_EXTENDED,DAS_EXTENDED
37618,DAS,DAS
37640,,DAS_EXTENDED
37641,DAS,DAS
37642,DAS,DAS
37643,DAS,DAS
37650,DAS_EXTENDED,DAS_EXTENDED
37656,DAS,DAS
37657,DAS_EXTENDED,DAS_EXTENDED
37659,DAS,DAS
37680,,DAS_EXTENDED
37681,DAS_EXTENDED,DAS_EXTENDED
37683,DAS_EXTENDED,DAS_EXTENDED
37687,DAS_EXTENDED,DAS_EXTENDED
37688,,DAS_EXTENDED
37690,DAS,DAS
37691,DAS_EXTENDED,
37692,DAS,DAS
37694,,DAS
37705,DAS_EXTENDED,DAS_EXTENDED
37708,DAS_EXTENDED,DAS_EXTENDED
37709,DAS,DAS
37711,DAS,DAS
37714,DAS_EXTENDED,DAS_EXTENDED
37721,DAS_EXTENDED,DAS_EXTENDED
37722,DAS_EXTENDED,DAS_EXTENDED
37724,DAS_EXTENDED,DAS_EXTENDED
37725,DAS,DAS
37726,DAS_REMOTE,
37727,DAS_REMOTE,DAS_EXTENDED
37737,DAS_EXTENDED,DAS_EXTENDED
37738,DAS,DAS
37742,DAS_EXTENDED,DAS
37743,DAS,DAS
37745,DAS_EXTENDED,DAS_EXTENDED
37748,DAS,DAS
37752,DAS_EXTENDED,DAS_EXTENDED
37754,,DAS_EXTENDED
37755,DAS_EXTENDED,
37756,,DAS_EXTENDED
37757,DAS,DAS
37760,DAS,DAS
37762,,DAS_EXTENDED
37763,DAS,DAS
37764,DAS_EXTENDED,DAS_EXTENDED
37766,DAS,DAS
37769,DAS_EXTENDED,DAS_EXTENDED
37770,DAS_EXTENDED,DAS_EXTENDED
37771,DAS,DAS
37772,DAS,DAS
37774,DAS,DAS
37777,DAS,DAS
37779,DAS_EXTENDED,DAS_EXTENDED
37803,DAS,DAS
37806,DAS,DAS
37807,DAS_EXTENDED,DAS_EXTENDED
37809,DAS_EXTENDED,
37810,,DAS_EXTENDED
37813,DAS,DAS
37818,DAS_EXTENDED,DAS_EXTENDED
37820,DAS,DAS
37821,DAS,DAS
37825,,DAS_EXTENDED
37826,DAS_EXTENDED,DAS_EXTENDED
37840,DAS,DAS
37841,DAS_EXTENDED,DAS_EXTENDED
37843,DAS_REMOTE,DAS_EXTENDED
37846,DAS_EXTENDED,DAS_EXTENDED
37852,DAS_REMOTE,
37854,DAS_EXTENDED,DAS_EXTENDED
37857,DAS,DAS
37861,DAS_EXTENDED,DAS_EXTENDED
37862,DAS_EXTENDED,DAS_EXTENDED
37863,DAS_EXTENDED,DAS_EXTENDED
37865,DAS,DAS
37866,DAS_EXTENDED,DAS_EXTENDED
37869,DAS_EXTENDED,DAS_EXTENDED
37870,DAS_EXTENDED,
37871,DAS_EXTENDED,DAS_EXTENDED
37873,DAS_EXTENDED,DAS_EXTENDED
37874,DAS,DAS
37876,DAS,DAS
37877,DAS,DAS
37879,DAS_EXTENDED,DAS_EXTENDED
37880,DAS_EXTENDED,DAS_EXTENDED
37881,DAS_EXTENDED,DAS_EXTENDED
37882,DAS_EXTENDED,DAS_EXTENDED
37885,DAS_EXTENDED,DAS_EXTENDED
37886,DAS,DAS
37887,,DAS_EXTENDED
37888,DAS_REMOTE,DAS_EXTENDED
37890,DAS,DAS
37891,DAS,DAS
37892,DAS_EXTENDED,
38001,DAS,DAS
38004,DAS,DAS
38006,DAS,DAS
38008,DAS_EXTENDED,
38011,DAS,DAS
38012,DAS_EXTENDED,DAS_EXTENDED
38015,DAS_EXTENDED,DAS_EXTENDED
38019,DAS,DAS
38023,DAS_EXTENDED,DAS_EXTENDED
38024,DAS,DAS
38028,DAS,DAS
38030,,DAS_EXTENDED
38034,DAS_EXTENDED,
38037,DAS_EXTENDED,DAS_EXTENDED
38039,DAS_REMOTE,
38040,DAS_EXTENDED,DAS_EXTENDED
38049,DAS_EXTENDED,DAS_EXTENDED
38050,,DAS_EXTENDED
38052,DAS_EXTENDED,DAS_EXTENDED
38053,DAS,DAS
38058,DAS_EXTENDED,DAS_EXTENDED
38059,DAS,DAS
38060,DAS,DAS
38061,DAS_EXTENDED,DAS_EXTENDED
38063,DAS,DAS
38066,,DAS_EXTENDED
38068,DAS_EXTENDED,DAS_EXTENDED
38069,,DAS_EXTENDED
38075,DAS_EXTENDED,DAS_EXTENDED
38079,DAS_EXTENDED,DAS_EXTENDED
38080,DAS_EXTENDED,DAS_EXTENDED
38127,DAS,DAS
38201,DAS_EXTENDED,DAS_EXTENDED
38220,,DAS_EXTENDED
38221,,DAS_EXTENDED
38222,DAS_REMOTE,
38225,DAS,DAS
38229,DAS_EXTENDED,DAS_EXTENDED
38230,,DAS_EXTENDED
38231,DAS_EXTENDED,
38232,DAS_EXTENDED,DAS_EXTENDED
38233,DAS_EXTENDED,DAS_EXTENDED
38237,DAS,DAS
38240,DAS_EXTENDED,
38241,,DAS_EXTENDED
38242,DAS,DAS
38251,DAS_REMOTE,DAS_EXTENDED
38255,,DAS
38256,DAS_EXTENDED,DAS_EXTENDED
38257,,DAS_EXTENDED
38258,DAS_EXTENDED,DAS_EXTENDED
38260,DAS_EXTENDED,DAS_EXTENDED
38261,DAS,DAS
38310,DAS_EXTENDED,DAS_EXTENDED
38313,,DAS_EXTENDED
38315,DAS_EXTENDED,DAS_EXTENDED
38317,DAS_EXTENDED,DAS_EXTENDED
38320,DAS,DAS
38321,DAS_REMOTE,DAS_EXTENDED
38326,,DAS_EXTENDED
38327,DAS_EXTENDED,
38328,DAS_EXTENDED,
38329,,DAS_EXTENDED
38330,DAS_EXTENDED,DAS_EXTENDED
38332,DAS_EXTENDED,
38333,DAS_EXTENDED,
38334,DAS_EXTENDED,DAS_EXTENDED
38337,DAS_EXTENDED,DAS_EXTENDED
38340,DAS,DAS
38341,DAS_EXTENDED,DAS_EXTENDED
38342,DAS_EXTENDED,
38343,DAS,DAS
38344,DAS,DAS
38345,DAS_REMOTE,
38348,DAS_EXTENDED,DAS_EXTENDED
38351,DAS,DAS
38355,DAS,DAS
38356,DAS_EXTENDED,
38357,,DAS_EXTENDED
38358,DAS,DAS
38362,DAS,DAS
38363,DAS_EXTENDED,DAS_EXTENDED
38366,DAS_REMOTE,DAS_EXTENDED
38367,,DAS_EXTENDED
38368,DAS_EXTENDED,
38369,DAS_EXTENDED,
38370,DAS_EXTENDED,DAS_EXTENDED
38371,,DAS_EXTENDED
38372,DAS_EXTENDED,DAS_EXTENDED
38374,,DAS_EXTENDED
38375,DAS,DAS
38381,,DAS_EXTENDED
38382,DAS,DAS
38387,,DAS_EXTENDED
38390,DAS_EXTENDED,
38425,DAS_EXTENDED,
38449,DAS_EXTENDED,DAS_EXTENDED
38450,DAS_EXTENDED,
38451,DAS,DAS
38453,DAS_REMOTE,
38455,,DAS_EXTENDED
38456,DAS,DAS
38457,DAS_EXTENDED,DAS_EXTENDED
38462,DAS_EXTENDED,DAS_EXTENDED
38463,DAS_EXTENDED,DAS_EXTENDED
38464,DAS,DAS
38468,DAS_EXTENDED,DAS_EXTENDED
38469,DAS_EXTENDED,DAS_EXTENDED
38474,DAS,DAS
38476,,DAS_EXTENDED
38477,DAS_REMOTE,DAS_EXTENDED
38478,DAS,DAS
38483,DAS,DAS
38485,DAS_EXTENDED,DAS_EXTENDED
38486,DAS_EXTENDED,
38487,,DAS_EXTENDED
38488,DAS_EXTENDED,DAS_EXTENDED
38543,,DAS_EXTENDED
38544,DAS_EXTENDED,DAS
38547,DAS_EXTENDED,DAS_EXTENDED
38549,DAS_EXTENDED,DAS_EXTENDED
38551,DAS_EXTENDED,DAS_EXTENDED
38553,DAS_EXTENDED,
38554,DAS_REMOTE,
38555,DAS_EXTENDED,DAS_EXTENDED
38556,DAS_REMOTE,DAS_EXTENDED
38558,DAS,DAS
38559,DAS,
38562,DAS_REMOTE,DAS_EXTENDED
38563,,DAS_EXTENDED
38564,,DAS_EXTENDED
38565,DAS_EXTENDED,DAS_EXTENDED
38567,,DAS_EXTENDED
38570,DAS,DAS
38571,DAS,DAS
38572,DAS_EXTENDED,DAS_EXTENDED
38573,,DAS_EXTENDED
38574,DAS_EXTENDED,DAS_EXTENDED
38575,,DAS_EXTENDED
38577,DAS_EXTENDED,DAS_EXTENDED
38579,,DAS_EXTENDED
38580,DAS_EXTENDED,
38581,DAS_EXTENDED,
38583,DAS,DAS
38585,DAS_EXTENDED,DAS_EXTENDED
38587,,DAS_EXTENDED
38588,,DAS_EXTENDED
38601,DAS_EXTENDED,DAS_EXTENDED
38603,DAS_EXTENDED,DAS_EXTENDED
38606,DAS,DAS
38610,DAS_EXTENDED,DAS_EXTENDED
38611,DAS_EXTENDED,DAS_EXTENDED
38614,DAS_EXTENDED,DAS_EXTENDED
38618,DAS_EXTENDED,DAS_EXTENDED
38619,DAS_EXTENDED,DAS_EXTENDED
38625,,DAS_EXTENDED
38627,DAS_EXTENDED,DAS_EXTENDED
38629,DAS_EXTENDED,DAS_EXTENDED
38632,DAS,DAS
38635,DAS_EXTENDED,DAS_EXTENDED
38641,DAS_EXTENDED,
38642,DAS_REMOTE,DAS_EXTENDED
38646,DAS_EXTENDED,
38650,DAS_REMOTE,DAS_EXTENDED
38651,DAS,DAS
38652,DAS,DAS
38655,DAS,DAS
38658,DAS_EXTENDED,
38659,,DAS_EXTENDED
38661,DAS_EXTENDED,
38663,DAS_EXTENDED,DAS_EXTENDED
38664,,DAS
38665,DAS_EXTENDED,
38666,DAS_EXTENDED,DAS_EXTENDED
38668,DAS,DAS
38673,DAS_EXTENDED,
38676,DAS_EXTENDED,
38680,DAS,DAS
38683,DAS_EXTENDED,DAS_EXTENDED
38701,DAS,DAS
38703,DAS,
38720,DAS_REMOTE,DAS_EXTENDED
38730,DAS_EXTENDED,DAS_EXTENDED
38732,DAS,DAS
38748,DAS_EXTENDED,DAS_EXTENDED
38751,DAS,DAS
38753,,DAS_EXTENDED
38756,DAS,
38759,DAS_EXTENDED,
38762,,DAS_EXTENDED
38771,DAS,DAS
38778,DAS_REMOTE,DAS_EXTENDED
38821,DAS,DAS
38824,DAS_EXTENDED,DAS_EXTENDED
38826,,DAS
38827,,DAS
38828,DAS_EXTENDED,
38829,DAS,DAS
38834,DAS_EXTENDED,DAS_EXTENDED
38841,DAS,
38843,DAS_EXTENDED,DAS_EXTENDED
38844,,DAS_EXTENDED
38846,DAS_EXTENDED,DAS_EXTENDED
38847,,DAS_EXTENDED
38849,DAS,
38851,DAS_EXTENDED,DAS_EXTENDED
38852,DAS_EXTENDED,DAS_EXTENDED
38855,DAS_EXTENDED,DAS_EXTENDED
38856,DAS_EXTENDED,
38857,DAS,DAS
38858,DAS_EXTENDED,DAS_EXTENDED
38859,DAS_REMOTE,DAS_EXTENDED
38860,,DAS_EXTENDED
38863,DAS,DAS
38866,DAS,DAS
38868,DAS_EXTENDED,DAS_EXTENDED
38871,,DAS_EXTENDED
38873,DAS_REMOTE,DAS_EXTENDED
38878,DAS_EXTENDED,DAS_EXTENDED
38901,DAS_EXTENDED,DAS_EXTENDED
38913,DAS_EXTENDED,
38915,DAS,DAS
38916,DAS_EXTENDED,
38917,,DAS_EXTENDED
38921,DAS_EXTENDED,DAS_EXTENDED
38922,,DAS_EXTENDED
38927,DAS_EXTENDED,
38929,DAS_REMOTE,
38940,,DAS_EXTENDED
38941,DAS_EXTENDED,
38943,DAS_EXTENDED,DAS_EXTENDED
38948,DAS_REMOTE,
38951,DAS_REMOTE,DAS_EXTENDED
38952,DAS_EXTENDED,
38954,,DAS_EXTENDED
38963,,DAS_EXTENDED
38965,DAS_EXTENDED,DAS_EXTENDED
38967,DAS_EXTENDED,
39039,DAS_EXTENDED,
39040,DAS_EXTENDED,
39041,DAS_EXTENDED,
39042,DAS,DAS
39044,DAS_REMOTE,DAS_EXTENDED
39046,DAS,DAS
39051,DAS_EXTENDED,DAS_EXTENDED
39057,DAS_EXTENDED,
39059,DAS_EXTENDED,DAS_EXTENDED
39063,DAS_EXTENDED,
39066,DAS_EXTENDED,
39067,,DAS_EXTENDED
39069,DAS_EXTENDED,DAS_EXTENDED
39071,DAS_EXTENDED,DAS_EXTENDED
39073,DAS,DAS
39074,DAS,DAS
39083,DAS_EXTENDED,
39086,DAS_REMOTE,
39090,DAS_EXTENDED,DAS_EXTENDED
39094,,DAS_EXTENDED
39095,DAS_REMOTE,DAS_EXTENDED
39108,,DAS_EXTENDED
39111,DAS_EXTENDED,DAS_EXTENDED
39113,DAS_EXTENDED,
39114,DAS_EXTENDED,
39116,DAS_EXTENDED,DAS_EXTENDED
39117,DAS_REMOTE,DAS_EXTENDED
39119,DAS_REMOTE,DAS_EXTENDED
39120,DAS_EXTENDED,DAS_EXTENDED
39140,,DAS_EXTENDED
39144,DAS_EXTENDED,
39145,DAS_EXTENDED,DAS_EXTENDED
39146,DAS_REMOTE,
39149,,DAS_EXTENDED
39152,DAS_REMOTE,
39153,,DAS_EXTENDED
39154,DAS_EXTENDED,DAS_EXTENDED
39159,DAS_EXTENDED,
39168,DAS_EXTENDED,DAS_EXTENDED
39170,DAS,DAS
39175,DAS_EXTENDED,
39176,,DAS_EXTENDED
39180,DAS,DAS
39183,DAS_EXTENDED,DAS_EXTENDED
39191,DAS_EXTENDED,DAS_EXTENDED
39194,DAS_EXTENDED,DAS_EXTENDED
39212,DAS,DAS
39302,DAS,
39305,DAS,DAS
39320,DAS,DAS
39322,,DAS_EXTENDED
39325,DAS,DAS
39327,DAS_EXTENDED,
39328,DAS_EXTENDED,DAS_EXTENDED
39330,DAS_EXTENDED,DAS_EXTENDED
39335,DAS_EXTENDED,DAS_EXTENDED
39337,DAS_REMOTE,
39338,DAS_REMOTE,DAS_EXTENDED
39339,DAS_REMOTE,DAS_EXTENDED
39341,DAS_EXTENDED,DAS_EXTENDED
39342,,DAS
39345,DAS,DAS
39348,,DAS_EXTENDED
39350,DAS,DAS
39355,DAS_EXTENDED,DAS_EXTENDED
39358,,DAS_EXTENDED
39360,DAS_EXTENDED,DAS_EXTENDED
39361,DAS_REMOTE,
39362,,DAS_EXTENDED
39364,DAS_EXTENDED,DAS_EXTENDED
39365,DAS_EXTENDED,
39367,DAS_EXTENDED,DAS_EXTENDED
39421,,DAS_EXTENDED
39422,DAS_REMOTE,DAS_EXTENDED
39423,,DAS_EXTENDED
39425,DAS_EXTENDED,
39426,DAS_EXTENDED,DAS_EXTENDED
39427,DAS_EXTENDED,DAS_EXTENDED
39428,DAS_EXTENDED,DAS_EXTENDED
39429,DAS,DAS
39437,DAS,DAS
39439,DAS_EXTENDED,DAS_EXTENDED
39443,DAS,DAS
39452,DAS_EXTENDED,DAS_EXTENDED
39455,DAS_REMOTE,DAS_EXTENDED
39456,,DAS_EXTENDED
39459,,DAS
39464,DAS_EXTENDED,DAS_EXTENDED
39465,DAS,DAS
39466,DAS,DAS
39470,DAS_EXTENDED,DAS_EXTENDED
39474,,DAS_EXTENDED
39475,DAS,DAS
39476,DAS_EXTENDED,DAS_EXTENDED
39478,DAS_EXTENDED,DAS_EXTENDED
39479,DAS_EXTENDED,DAS_EXTENDED
39480,DAS_EXTENDED,DAS_EXTENDED
39482,DAS_EXTENDED,DAS_EXTENDED
39483,DAS_REMOTE,DAS_EXTENDED
39520,DAS,DAS
39553,DAS,DAS
39556,DAS,DAS
39561,DAS,
39562,DAS_EXTENDED,DAS_EXTENDED
39563,DAS,DAS
39565,DAS_EXTENDED,DAS_EXTENDED
39571,DAS,DAS
39573,DAS_REMOTE,DAS_EXTENDED
39574,DAS_EXTENDED,DAS_EXTENDED
39577,DAS_EXTENDED,
39601,DAS,DAS
39629,DAS_EXTENDED,DAS_EXTENDED
39631,DAS_EXTENDED,DAS_EXTENDED
39638,DAS_EXTENDED,DAS_EXTENDED
39641,DAS_REMOTE,DAS_EXTENDED
39645,DAS_REMOTE,
39648,DAS,DAS
39652,,DAS_EXTENDED
39653,DAS_EXTENDED,DAS_EXTENDED
39654,,DAS_EXTENDED
39661,,DAS_EXTENDED
39662,,DAS_EXTENDED
39664,DAS_REMOTE,DAS_EXTENDED
39666,DAS,DAS
39667,DAS_EXTENDED,DAS_EXTENDED
39668,,DAS_EXTENDED
39669,,DAS_EXTENDED
39701,DAS,DAS
39702,DAS,DAS
39730,DAS_EXTENDED,DAS_EXTENDED
39735,DAS_EXTENDED,DAS_EXTENDED
39740,DAS_REMOTE,DAS_EXTENDED
39744,DAS_EXTENDED,DAS_EXTENDED
39745,DAS_REMOTE,
39746,,DAS_EXTENDED
39750,DAS_EXTENDED,DAS_EXTENDED
39752,DAS_EXTENDED,DAS_EXTENDED
39759,DAS,DAS
39766,DAS,DAS
39767,DAS_REMOTE,DAS_EXTENDED
39769,DAS_REMOTE,
39773,DAS,DAS
39776,DAS_REMOTE,
39813,DAS_EXTENDED,DAS_EXTENDED
39817,DAS_EXTENDED,
39819,DAS,DAS
39823,DAS_EXTENDED,DAS_EXTENDED
39825,,DAS_EXTENDED
39827,DAS_EXTENDED,
39828,DAS,DAS
39834,DAS_EXTENDED,DAS_EXTENDED
39837,DAS_EXTENDED,DAS_EXTENDED
39840,DAS_EXTENDED,
39841,,DAS_EXTENDED
39842,DAS_EXTENDED,DAS_EXTENDED
39845,DAS_EXTENDED,DAS_EXTENDED
39846,DAS_EXTENDED,
39851,DAS_EXTENDED,DAS_EXTENDED
39854,,DAS_EXTENDED
39859,DAS_EXTENDED,DAS_EXTENDED
39870,DAS_EXTENDED,
39886,,DAS_EXTENDED
40003,DAS_EXTENDED,DAS_EXTENDED
40004,DAS,DAS
40006,DAS_EXTENDED,DAS_EXTENDED
40008,,DAS_EXTENDED
40010,DAS,
40011,DAS_REMOTE,
40012,,DAS
